transaction_id,customer_id,amount,category,timestamp
36,207,221.6606342846148,restaurant,2023-01-02 11:00:00
37,541,167.99076598621878,online,2023-01-02 12:00:00
38,629,125.51005810150232,grocery,2023-01-02 13:00:00
39,416,28.607944235390715,online,2023-01-02 14:00:00
40,794,241.03557882097473,restaurant,2023-01-02 15:00:00
41,380,16.772747934336753,online,2023-01-02 16:00:00
42,144,98.55618190699235,restaurant,2023-01-02 17:00:00
43,25,2.9224074232129977,online,2023-01-02 18:00:00
44,822,103.20377968151185,online,2023-01-02 19:00:00
45,668,32.454573356707286,gas,2023-01-02 20:00:00
46,73,59.72498589456945,grocery,2023-01-02 21:00:00
47,632,42.35240212052633,online,2023-01-02 22:00:00
48,824,18.965649932916083,retail,2023-01-02 23:00:00
49,833,97.28102647963586,gas,2023-01-03 00:00:00
50,93,213.68635161457453,grocery,2023-01-03 01:00:00
51,505,319.62400158635893,gas,2023-01-03 02:00:00
52,598,21.362197963481773,grocery,2023-01-03 03:00:00
53,336,126.36264724768435,restaurant,2023-01-03 04:00:00
54,425,109.16546490922721,online,2023-01-03 05:00:00
55,499,42.06464480697066,retail,2023-01-03 06:00:00
56,364,1.928394517581102,gas,2023-01-03 07:00:00
57,947,117.05098123671902,gas,2023-01-03 08:00:00
58,630,290.9460280098513,gas,2023-01-03 09:00:00
59,745,99.99988123482915,gas,2023-01-03 10:00:00
60,199,57.14477780010721,online,2023-01-03 11:00:00
61,718,74.47645150462465,grocery,2023-01-03 12:00:00
62,413,22.26796684993785,online,2023-01-03 13:00:00
63,339,138.84733884915278,restaurant,2023-01-03 14:00:00
64,659,137.2075253521526,online,2023-01-03 15:00:00
65,962,15.725902284259558,online,2023-01-03 16:00:00
66,937,210.35570573198945,restaurant,2023-01-03 17:00:00
67,429,31.36014144472703,online,2023-01-03 18:00:00
68,783,403.17112825896083,grocery,2023-01-03 19:00:00
69,899,48.27290778628722,retail,2023-01-03 20:00:00
70,139,19.587384610400974,restaurant,2023-01-03 21:00:00
71,693,43.34327489477279,gas,2023-01-03 22:00:00
72,942,58.014056264177825,grocery,2023-01-03 23:00:00
73,542,7.182663964472661,retail,2023-01-04 00:00:00
74,57,86.326758994128,grocery,2023-01-04 01:00:00
75,232,91.03892794226425,grocery,2023-01-04 02:00:00
76,658,134.29684525524425,gas,2023-01-04 03:00:00
77,435,2.9603792313048083,retail,2023-01-04 04:00:00
78,384,77.92241893359004,grocery,2023-01-04 05:00:00
79,560,5.4358443234755,gas,2023-01-04 06:00:00
80,194,120.77941629808994,restaurant,2023-01-04 07:00:00
81,736,5.734100360360502,gas,2023-01-04 08:00:00
82,648,242.73306043734294,online,2023-01-04 09:00:00
83,534,121.09389009499425,gas,2023-01-04 10:00:00
84,518,70.80370161773129,gas,2023-01-04 11:00:00
85,716,58.25076851728904,gas,2023-01-04 12:00:00
86,751,14.003550476518923,grocery,2023-01-04 13:00:00
87,185,34.38988914696511,retail,2023-01-04 14:00:00
88,872,203.22458290845856,gas,2023-01-04 15:00:00
89,292,234.81350337679626,gas,2023-01-04 16:00:00
90,335,0.0747988043852824,online,2023-01-04 17:00:00
91,732,90.17381154206325,online,2023-01-04 18:00:00
92,116,127.04709652821818,restaurant,2023-01-04 19:00:00
93,825,96.4292036226543,restaurant,2023-01-04 20:00:00
94,49,8.520910917731328,online,2023-01-04 21:00:00
95,685,24.554880848379828,retail,2023-01-04 22:00:00
96,82,28.813586524200417,restaurant,2023-01-04 23:00:00
97,834,178.21535420617002,retail,2023-01-05 00:00:00
98,333,62.21286432300608,online,2023-01-05 01:00:00
99,557,66.71446203573883,restaurant,2023-01-05 02:00:00
100,335,273.1723923712882,gas,2023-01-05 03:00:00
101,532,101.35890811286679,online,2023-01-05 04:00:00
102,960,228.93500789869367,restaurant,2023-01-05 05:00:00
103,221,60.974186573030174,retail,2023-01-05 06:00:00
104,635,16.18559240618655,retail,2023-01-05 07:00:00
105,746,265.8340375295291,restaurant,2023-01-05 08:00:00
106,733,61.379107593056595,retail,2023-01-05 09:00:00
107,323,20.044245936188492,restaurant,2023-01-05 10:00:00
108,851,36.01033001903022,restaurant,2023-01-05 11:00:00
109,3,5.2138482710114475,retail,2023-01-05 12:00:00
110,694,63.16769708598715,grocery,2023-01-05 13:00:00
111,206,191.81949903014998,gas,2023-01-05 14:00:00
112,832,271.1763928559805,online,2023-01-05 15:00:00
113,40,269.7143013879824,gas,2023-01-05 16:00:00
114,59,13.379431361807148,online,2023-01-05 17:00:00
115,951,48.13540138548055,online,2023-01-05 18:00:00
116,574,2.8634851655605376,gas,2023-01-05 19:00:00
117,644,193.2162497357942,restaurant,2023-01-05 20:00:00
118,507,44.43448681457528,retail,2023-01-05 21:00:00
119,572,99.72758340033575,grocery,2023-01-05 22:00:00
120,884,125.4909804570235,grocery,2023-01-05 23:00:00
121,843,56.18464460549008,grocery,2023-01-06 00:00:00
122,122,36.592089423435006,gas,2023-01-06 01:00:00
123,479,327.578777215265,gas,2023-01-06 02:00:00
124,619,333.7890948028663,restaurant,2023-01-06 03:00:00
125,96,34.16967760322767,grocery,2023-01-06 04:00:00
126,859,65.32057593799777,restaurant,2023-01-06 05:00:00
127,414,360.616310510003,grocery,2023-01-06 06:00:00
128,235,0.48802969557227205,gas,2023-01-06 07:00:00
129,898,53.218248049579294,retail,2023-01-06 08:00:00
130,62,10.586903346550251,retail,2023-01-06 09:00:00
131,256,71.16329250747084,retail,2023-01-06 10:00:00
132,561,2.497935710164901,retail,2023-01-06 11:00:00
133,905,52.23896153772169,online,2023-01-06 12:00:00
134,348,24.93580108952092,grocery,2023-01-06 13:00:00
135,671,76.20865444614692,retail,2023-01-06 14:00:00
136,124,551.9874452139657,online,2023-01-06 15:00:00
137,482,161.21220371096632,online,2023-01-06 16:00:00
138,317,186.848129270526,online,2023-01-06 17:00:00
139,504,100.85841818246159,restaurant,2023-01-06 18:00:00
140,719,4.244815795787218,restaurant,2023-01-06 19:00:00
141,48,23.167695249225577,online,2023-01-06 20:00:00
142,409,259.11282887334823,retail,2023-01-06 21:00:00
143,932,45.588475990953384,grocery,2023-01-06 22:00:00
144,136,10.940950897992783,gas,2023-01-06 23:00:00
145,201,121.20230066501394,restaurant,2023-01-07 00:00:00
146,250,35.5900563754555,retail,2023-01-07 01:00:00
147,314,31.31460968060818,retail,2023-01-07 02:00:00
148,869,620.3398935606958,gas,2023-01-07 03:00:00
149,368,195.2907045531101,gas,2023-01-07 04:00:00
150,429,52.414361307327354,retail,2023-01-07 05:00:00
151,830,392.5169433094909,gas,2023-01-07 06:00:00
152,807,105.01456723180964,retail,2023-01-07 07:00:00
153,480,135.48827206369907,gas,2023-01-07 08:00:00
154,314,3.2020263528003308,gas,2023-01-07 09:00:00
155,500,12.965919566289333,retail,2023-01-07 10:00:00
156,721,100.26254101384902,online,2023-01-07 11:00:00
157,355,229.28722423121494,retail,2023-01-07 12:00:00
158,485,97.74847882078312,grocery,2023-01-07 13:00:00
159,211,14.389911715966583,gas,2023-01-07 14:00:00
160,704,12.302681228008607,restaurant,2023-01-07 15:00:00
161,44,185.90916221979325,gas,2023-01-07 16:00:00
162,541,15.001198454651968,grocery,2023-01-07 17:00:00
163,571,73.44525429336738,restaurant,2023-01-07 18:00:00
164,583,3.7819548004599373,restaurant,2023-01-07 19:00:00
165,92,8.410988209947218,retail,2023-01-07 20:00:00
166,265,111.58040262921278,online,2023-01-07 21:00:00
167,895,116.85458502680346,retail,2023-01-07 22:00:00
168,220,41.774429966530526,restaurant,2023-01-07 23:00:00
169,902,24.28486340528966,restaurant,2023-01-08 00:00:00
170,925,168.0452133099945,online,2023-01-08 01:00:00
171,442,24.475443008621614,gas,2023-01-08 02:00:00
172,401,78.09452006897317,online,2023-01-08 03:00:00
173,400,344.8567042405993,retail,2023-01-08 04:00:00
174,727,15.99955721521412,gas,2023-01-08 05:00:00
175,991,282.81228699424724,retail,2023-01-08 06:00:00
176,899,20.198529069231935,online,2023-01-08 07:00:00
177,789,83.80416503017794,gas,2023-01-08 08:00:00
178,576,47.322113901727974,online,2023-01-08 09:00:00
179,858,335.0369338289114,grocery,2023-01-08 10:00:00
180,804,31.957464898997006,restaurant,2023-01-08 11:00:00
181,490,51.02557896285618,gas,2023-01-08 12:00:00
182,485,406.634724188168,restaurant,2023-01-08 13:00:00
183,757,76.8885015085509,grocery,2023-01-08 14:00:00
184,470,69.84212955279548,gas,2023-01-08 15:00:00
185,574,29.810754694918923,restaurant,2023-01-08 16:00:00
186,938,120.85283661935966,restaurant,2023-01-08 17:00:00
187,844,1.4477243172157839,gas,2023-01-08 18:00:00
188,682,5.07804045720145,restaurant,2023-01-08 19:00:00
189,445,91.46884839986117,restaurant,2023-01-08 20:00:00
190,269,41.80559012506301,gas,2023-01-08 21:00:00
191,267,306.43617582373656,restaurant,2023-01-08 22:00:00
192,54,233.50121191045088,restaurant,2023-01-08 23:00:00
193,528,125.0736927671352,retail,2023-01-09 00:00:00
194,520,170.45488082996957,retail,2023-01-09 01:00:00
195,616,110.06098314319746,grocery,2023-01-09 02:00:00
196,59,13.41968742484905,retail,2023-01-09 03:00:00
197,825,145.04846535700412,retail,2023-01-09 04:00:00
198,40,23.596536142824608,grocery,2023-01-09 05:00:00
199,237,39.073836354219694,restaurant,2023-01-09 06:00:00
200,955,171.0553075159803,restaurant,2023-01-09 07:00:00
201,386,76.90041455423689,retail,2023-01-09 08:00:00
202,606,196.56894758924926,grocery,2023-01-09 09:00:00
203,734,23.957191066111132,restaurant,2023-01-09 10:00:00
204,716,93.59283912258567,online,2023-01-09 11:00:00
205,650,8.751074443272138,gas,2023-01-09 12:00:00
206,300,103.01903620512488,gas,2023-01-09 13:00:00
207,395,143.77309827279166,gas,2023-01-09 14:00:00
208,207,87.9310252081243,retail,2023-01-09 15:00:00
209,336,30.956169725310286,gas,2023-01-09 16:00:00
210,593,3.1844361067010176,gas,2023-01-09 17:00:00
211,730,12.72072993115874,online,2023-01-09 18:00:00
212,514,97.36629367028968,restaurant,2023-01-09 19:00:00
213,178,272.4487814105315,online,2023-01-09 20:00:00
214,396,23.134509719822987,retail,2023-01-09 21:00:00
215,371,132.8124133732996,gas,2023-01-09 22:00:00
216,858,201.32873008883462,restaurant,2023-01-09 23:00:00
217,791,73.58087378043227,gas,2023-01-10 00:00:00
218,658,110.64402347802873,gas,2023-01-10 01:00:00
219,318,168.74822501753727,retail,2023-01-10 02:00:00
220,736,30.20178845767509,gas,2023-01-10 03:00:00
221,369,35.224999742507954,grocery,2023-01-10 04:00:00
222,384,0.06277135994216797,restaurant,2023-01-10 05:00:00
223,62,329.93846863233483,restaurant,2023-01-10 06:00:00
224,806,249.55013106848938,grocery,2023-01-10 07:00:00
225,505,144.63342748889764,retail,2023-01-10 08:00:00
226,239,8.237778791062395,gas,2023-01-10 09:00:00
227,195,59.33070758292609,gas,2023-01-10 10:00:00
228,678,10.746467671009727,restaurant,2023-01-10 11:00:00
229,963,1.6048356008099327,retail,2023-01-10 12:00:00
230,222,95.75893118510251,retail,2023-01-10 13:00:00
231,61,323.98292496226463,retail,2023-01-10 14:00:00
232,129,233.16846420596215,gas,2023-01-10 15:00:00
233,990,119.3213609059478,retail,2023-01-10 16:00:00
234,685,10.163478057511153,grocery,2023-01-10 17:00:00
235,992,32.043123689428185,online,2023-01-10 18:00:00
236,156,38.574590618191785,retail,2023-01-10 19:00:00
237,917,144.0328493418871,online,2023-01-10 20:00:00
238,378,162.07475218252327,gas,2023-01-10 21:00:00
239,622,48.630558377260094,retail,2023-01-10 22:00:00
240,781,54.10855325855537,restaurant,2023-01-10 23:00:00
241,923,4.552997560419398,gas,2023-01-11 00:00:00
242,868,34.12751579907959,grocery,2023-01-11 01:00:00
243,903,60.01764208436725,grocery,2023-01-11 02:00:00
244,790,12.441087854579918,online,2023-01-11 03:00:00
245,586,60.379555547251464,online,2023-01-11 04:00:00
246,999,191.85194097380162,restaurant,2023-01-11 05:00:00
247,437,87.06508095698669,restaurant,2023-01-11 06:00:00
248,975,8.221908388802222,grocery,2023-01-11 07:00:00
249,207,21.278651954917233,retail,2023-01-11 08:00:00
250,388,64.34894883419192,grocery,2023-01-11 09:00:00
251,480,44.861347813932994,grocery,2023-01-11 10:00:00
252,791,44.43000461741383,restaurant,2023-01-11 11:00:00
253,887,75.34651766959684,online,2023-01-11 12:00:00
254,838,87.80222064978457,restaurant,2023-01-11 13:00:00
255,984,159.38676125203057,restaurant,2023-01-11 14:00:00
256,340,41.69810074700887,restaurant,2023-01-11 15:00:00
257,869,163.7149778970936,grocery,2023-01-11 16:00:00
258,340,41.34134563720866,retail,2023-01-11 17:00:00
259,204,5.702864584501491,grocery,2023-01-11 18:00:00
260,161,80.78571576621009,gas,2023-01-11 19:00:00
261,540,88.64948822325428,restaurant,2023-01-11 20:00:00
262,392,272.63197621596515,restaurant,2023-01-11 21:00:00
263,769,129.48510153912537,gas,2023-01-11 22:00:00
264,677,249.82673375357697,restaurant,2023-01-11 23:00:00
265,575,238.9747865912656,restaurant,2023-01-12 00:00:00
266,534,92.77918930453193,restaurant,2023-01-12 01:00:00
267,70,75.02723215482715,gas,2023-01-12 02:00:00
268,893,81.51814158922602,grocery,2023-01-12 03:00:00
269,405,383.1863735805808,restaurant,2023-01-12 04:00:00
270,608,148.35442646591306,retail,2023-01-12 05:00:00
271,675,11.234698070417414,gas,2023-01-12 06:00:00
272,591,150.70095217727282,online,2023-01-12 07:00:00
273,517,18.697804008207537,gas,2023-01-12 08:00:00
274,828,59.30313826313037,grocery,2023-01-12 09:00:00
275,120,23.630436638393995,gas,2023-01-12 10:00:00
276,814,116.98389352451066,online,2023-01-12 11:00:00
277,690,209.80922799901083,retail,2023-01-12 12:00:00
278,688,34.300013658635436,online,2023-01-12 13:00:00
279,902,8.556958909261365,gas,2023-01-12 14:00:00
280,217,35.45245406782763,online,2023-01-12 15:00:00
281,56,111.58455050021215,gas,2023-01-12 16:00:00
282,366,39.86287208772764,retail,2023-01-12 17:00:00
283,699,32.588550888113595,retail,2023-01-12 18:00:00
284,504,20.387438807912545,grocery,2023-01-12 19:00:00
285,744,68.81923298806258,retail,2023-01-12 20:00:00
286,767,32.289320975318645,restaurant,2023-01-12 21:00:00
287,925,131.30823727578726,online,2023-01-12 22:00:00
288,455,7.971702953730462,online,2023-01-12 23:00:00
289,104,109.07424366832583,gas,2023-01-13 00:00:00
290,77,27.123148122804054,retail,2023-01-13 01:00:00
291,230,67.19323372860174,grocery,2023-01-13 02:00:00
292,914,33.6998265794067,grocery,2023-01-13 03:00:00
293,258,128.29030166465105,grocery,2023-01-13 04:00:00
294,264,290.6020284448883,restaurant,2023-01-13 05:00:00
295,331,248.98401531650737,retail,2023-01-13 06:00:00
296,993,87.56916785492602,grocery,2023-01-13 07:00:00
297,182,62.103175540169296,restaurant,2023-01-13 08:00:00
298,893,170.54011073229725,online,2023-01-13 09:00:00
299,768,114.98835705434003,gas,2023-01-13 10:00:00
300,550,20.28068928842839,retail,2023-01-13 11:00:00
301,688,171.99182543581261,retail,2023-01-13 12:00:00
302,27,56.01636194084282,online,2023-01-13 13:00:00
303,276,20.946954311327552,retail,2023-01-13 14:00:00
304,652,33.100350796901836,retail,2023-01-13 15:00:00
305,299,31.13288401347114,retail,2023-01-13 16:00:00
306,957,73.2318402113153,retail,2023-01-13 17:00:00
307,799,26.705637309376705,restaurant,2023-01-13 18:00:00
308,91,13.189443306171878,restaurant,2023-01-13 19:00:00
309,480,13.203634004565954,gas,2023-01-13 20:00:00
310,573,87.5331619888761,retail,2023-01-13 21:00:00
311,458,132.71175213260332,online,2023-01-13 22:00:00
312,451,38.79194506155438,grocery,2023-01-13 23:00:00
313,365,3.52652843924624,gas,2023-01-14 00:00:00
314,859,13.607735877563776,grocery,2023-01-14 01:00:00
315,675,246.15170555571413,grocery,2023-01-14 02:00:00
316,351,68.03171576058547,retail,2023-01-14 03:00:00
317,655,60.43542091803279,online,2023-01-14 04:00:00
318,400,3.879195052760894,grocery,2023-01-14 05:00:00
319,253,130.42979532552067,grocery,2023-01-14 06:00:00
320,781,75.09205430629436,gas,2023-01-14 07:00:00
321,881,22.57481103433755,online,2023-01-14 08:00:00
322,803,11.661669629833678,online,2023-01-14 09:00:00
323,459,48.351508099916806,grocery,2023-01-14 10:00:00
324,699,181.4999217536452,online,2023-01-14 11:00:00
325,917,200.46648044069758,gas,2023-01-14 12:00:00
326,499,92.34321219967408,gas,2023-01-14 13:00:00
327,950,130.02503517233066,gas,2023-01-14 14:00:00
328,971,12.23436804331714,retail,2023-01-14 15:00:00
329,926,88.70379606005896,grocery,2023-01-14 16:00:00
330,508,109.95098017740742,online,2023-01-14 17:00:00
331,304,22.403500218072967,gas,2023-01-14 18:00:00
332,501,212.1553809163182,grocery,2023-01-14 19:00:00
333,803,21.690894880286656,grocery,2023-01-14 20:00:00
334,598,37.61160752158712,retail,2023-01-14 21:00:00
335,166,96.90504878949909,online,2023-01-14 22:00:00
336,415,101.70785657801326,online,2023-01-14 23:00:00
337,462,120.19240410998631,gas,2023-01-15 00:00:00
338,920,11.879672646908448,gas,2023-01-15 01:00:00
339,114,189.35558767288543,grocery,2023-01-15 02:00:00
340,433,76.10987350127046,online,2023-01-15 03:00:00
341,992,63.73753386540666,online,2023-01-15 04:00:00
342,356,396.84676776986083,gas,2023-01-15 05:00:00
343,928,134.85296957245362,restaurant,2023-01-15 06:00:00
344,695,12.55700559004757,grocery,2023-01-15 07:00:00
345,207,141.27992004291966,online,2023-01-15 08:00:00
346,768,10.009543828296334,retail,2023-01-15 09:00:00
347,235,2.7854934038133017,retail,2023-01-15 10:00:00
348,442,51.688711633315435,restaurant,2023-01-15 11:00:00
349,355,504.8052594174989,gas,2023-01-15 12:00:00
350,515,19.22312191422711,gas,2023-01-15 13:00:00
351,208,111.67080646560883,gas,2023-01-15 14:00:00
352,709,19.042961791040852,retail,2023-01-15 15:00:00
353,853,129.0209844676618,gas,2023-01-15 16:00:00
354,125,70.39122530653825,retail,2023-01-15 17:00:00
355,138,113.93458811252432,restaurant,2023-01-15 18:00:00
356,339,22.67414860184237,grocery,2023-01-15 19:00:00
357,537,136.89588236887923,online,2023-01-15 20:00:00
358,68,543.0491879625931,restaurant,2023-01-15 21:00:00
359,573,109.55684277943509,retail,2023-01-15 22:00:00
360,541,68.01914655950971,restaurant,2023-01-15 23:00:00
361,383,256.62120063176485,online,2023-01-16 00:00:00
362,19,1.597882642640815,grocery,2023-01-16 01:00:00
363,683,130.90500981904748,online,2023-01-16 02:00:00
364,450,219.59440488871604,retail,2023-01-16 03:00:00
365,74,6.365846436351422,online,2023-01-16 04:00:00
366,573,59.79536810456975,restaurant,2023-01-16 05:00:00
367,939,22.906033846496193,gas,2023-01-16 06:00:00
368,665,83.59053881097536,restaurant,2023-01-16 07:00:00
369,276,104.85171437955378,retail,2023-01-16 08:00:00
370,48,36.04293872328236,grocery,2023-01-16 09:00:00
371,211,61.61521949593828,online,2023-01-16 10:00:00
372,855,32.758710594898986,grocery,2023-01-16 11:00:00
373,920,46.10695206390359,retail,2023-01-16 12:00:00
374,651,17.3805866452572,online,2023-01-16 13:00:00
375,622,216.76997487501063,restaurant,2023-01-16 14:00:00
376,994,1.0060851625091396,restaurant,2023-01-16 15:00:00
377,695,214.05443625874355,retail,2023-01-16 16:00:00
378,540,84.78820804932641,online,2023-01-16 17:00:00
379,709,40.29550272640639,restaurant,2023-01-16 18:00:00
380,191,128.39440231616067,retail,2023-01-16 19:00:00
381,315,70.87729329557772,retail,2023-01-16 20:00:00
382,901,69.13660838699845,grocery,2023-01-16 21:00:00
383,563,11.669369748455093,restaurant,2023-01-16 22:00:00
384,661,49.35032363007587,online,2023-01-16 23:00:00
385,780,27.583828233014344,restaurant,2023-01-17 00:00:00
386,562,1.5820390644437015,restaurant,2023-01-17 01:00:00
387,900,44.64427878437858,restaurant,2023-01-17 02:00:00
388,758,9.411523640181722,retail,2023-01-17 03:00:00
389,113,29.683050904469223,gas,2023-01-17 04:00:00
390,170,9.708002836413145,gas,2023-01-17 05:00:00
391,468,10.640731397828116,grocery,2023-01-17 06:00:00
392,678,22.19084324066828,restaurant,2023-01-17 07:00:00
393,921,879.9851148566265,gas,2023-01-17 08:00:00
394,14,0.21865315760951576,grocery,2023-01-17 09:00:00
395,715,101.79709064155502,retail,2023-01-17 10:00:00
396,288,15.22700969299225,restaurant,2023-01-17 11:00:00
397,907,253.36113401661962,online,2023-01-17 12:00:00
398,189,9.831086001248725,retail,2023-01-17 13:00:00
399,914,310.2497934326794,grocery,2023-01-17 14:00:00
400,155,94.39867180054421,retail,2023-01-17 15:00:00
401,567,0.12688816053664181,online,2023-01-17 16:00:00
402,694,224.43840920512392,retail,2023-01-17 17:00:00
403,722,73.75418021669115,grocery,2023-01-17 18:00:00
404,888,30.471936685730277,online,2023-01-17 19:00:00
405,471,145.79157305784648,online,2023-01-17 20:00:00
406,75,261.2724847143059,retail,2023-01-17 21:00:00
407,277,66.10495129891326,online,2023-01-17 22:00:00
408,940,37.914475920904955,retail,2023-01-17 23:00:00
409,645,155.56371031822187,restaurant,2023-01-18 00:00:00
410,343,114.50295883421822,online,2023-01-18 01:00:00
411,425,219.59976840301582,retail,2023-01-18 02:00:00
412,571,117.93257627290055,restaurant,2023-01-18 03:00:00
413,511,27.90902069967467,online,2023-01-18 04:00:00
414,857,268.3249054289974,restaurant,2023-01-18 05:00:00
415,182,11.074805487063765,online,2023-01-18 06:00:00
416,458,31.189655784253993,grocery,2023-01-18 07:00:00
417,918,73.43746900483772,grocery,2023-01-18 08:00:00
418,851,83.41165114984847,retail,2023-01-18 09:00:00
419,833,1.5429003905200895,gas,2023-01-18 10:00:00
420,64,151.6734426291696,grocery,2023-01-18 11:00:00
421,839,44.88016966111651,gas,2023-01-18 12:00:00
422,260,52.158082245866055,restaurant,2023-01-18 13:00:00
423,193,165.7418512682817,restaurant,2023-01-18 14:00:00
424,655,47.6880648594167,gas,2023-01-18 15:00:00
425,616,4.837637011349483,retail,2023-01-18 16:00:00
426,972,19.41185935694095,online,2023-01-18 17:00:00
427,406,312.1367435356834,gas,2023-01-18 18:00:00
428,726,7.3006661406414475,gas,2023-01-18 19:00:00
429,754,43.83983027088226,gas,2023-01-18 20:00:00
430,943,69.95258149654036,gas,2023-01-18 21:00:00
431,721,67.97983289263264,gas,2023-01-18 22:00:00
432,93,0.3967804346960814,retail,2023-01-18 23:00:00
433,430,69.54753515629973,grocery,2023-01-19 00:00:00
434,654,48.41389972546681,online,2023-01-19 01:00:00
435,434,357.83882003166633,grocery,2023-01-19 02:00:00
436,404,17.33527974181458,gas,2023-01-19 03:00:00
437,434,43.719449836578384,grocery,2023-01-19 04:00:00
438,112,54.38335835893723,retail,2023-01-19 05:00:00
439,929,49.543391469539685,restaurant,2023-01-19 06:00:00
440,375,109.61079101989688,grocery,2023-01-19 07:00:00
441,59,24.272509642426233,online,2023-01-19 08:00:00
442,43,24.983608946611596,retail,2023-01-19 09:00:00
443,207,130.6415168971285,restaurant,2023-01-19 10:00:00
444,780,69.37283867839248,retail,2023-01-19 11:00:00
445,296,53.640958008308544,gas,2023-01-19 12:00:00
446,118,18.536986016609276,restaurant,2023-01-19 13:00:00
447,532,20.767287046222027,online,2023-01-19 14:00:00
448,222,1.060770005702521,restaurant,2023-01-19 15:00:00
449,166,9.587923743479012,online,2023-01-19 16:00:00
450,643,81.38214548746676,gas,2023-01-19 17:00:00
451,156,222.44500191597365,online,2023-01-19 18:00:00
452,184,33.85049724122201,retail,2023-01-19 19:00:00
453,90,39.71208572461075,grocery,2023-01-19 20:00:00
454,94,12.285217399399402,retail,2023-01-19 21:00:00
455,13,49.20544851457414,retail,2023-01-19 22:00:00
456,973,3.7932116502777493,restaurant,2023-01-19 23:00:00
457,834,249.61782918827532,gas,2023-01-20 00:00:00
458,805,111.8135680215278,grocery,2023-01-20 01:00:00
459,945,468.30030214941604,online,2023-01-20 02:00:00
460,742,214.40710551468968,restaurant,2023-01-20 03:00:00
461,834,64.05368818299533,gas,2023-01-20 04:00:00
462,804,73.33132051721304,grocery,2023-01-20 05:00:00
463,438,21.143245285570174,retail,2023-01-20 06:00:00
464,538,61.99698494488962,gas,2023-01-20 07:00:00
465,587,233.33316973692808,gas,2023-01-20 08:00:00
466,968,5.219203880663633,gas,2023-01-20 09:00:00
467,876,199.18468901488168,retail,2023-01-20 10:00:00
468,936,41.69525391833865,online,2023-01-20 11:00:00
469,811,229.77245754338873,restaurant,2023-01-20 12:00:00
470,150,282.81844181331047,online,2023-01-20 13:00:00
471,660,111.12869347160574,grocery,2023-01-20 14:00:00
472,8,109.19061847099694,restaurant,2023-01-20 15:00:00
473,29,60.285746898561754,grocery,2023-01-20 16:00:00
474,296,180.50892647796573,retail,2023-01-20 17:00:00
475,986,326.0030125462754,online,2023-01-20 18:00:00
476,926,149.201849994336,gas,2023-01-20 19:00:00
477,721,97.2693726353518,restaurant,2023-01-20 20:00:00
478,640,93.34188232765563,gas,2023-01-20 21:00:00
479,340,189.35922253111096,grocery,2023-01-20 22:00:00
480,628,77.91491016317883,gas,2023-01-20 23:00:00
481,439,162.89260090692304,gas,2023-01-21 00:00:00
482,144,71.1077482307517,retail,2023-01-21 01:00:00
483,942,6.447908287624536,retail,2023-01-21 02:00:00
484,830,48.44222946422715,online,2023-01-21 03:00:00
485,747,58.77803887305119,grocery,2023-01-21 04:00:00
486,519,15.270517755362913,retail,2023-01-21 05:00:00
487,976,10.8138068588193,retail,2023-01-21 06:00:00
488,45,76.67182653553823,online,2023-01-21 07:00:00
489,955,8.89882058719536,restaurant,2023-01-21 08:00:00
490,239,36.08912025785103,online,2023-01-21 09:00:00
491,952,136.4912495058634,gas,2023-01-21 10:00:00
